Record ID,Platform,Post Content,Media Type,Post Date & Time,User Name,City,State,Country,Engagement Type,Hashtags Used,Mentions,Engagement Count,Comments Text,Age_Group,User Demographics,Post Link,Campaign Name,Post Reach,User Profile Link,Post Impressions,Post Shares,Sponsored,Cost(USD)
9904,Instagram,Check out our new product!,Video,25-09-2023 19:02,Mary,New York, NY, USA,Comment,#trending,@bob,732,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/506356,Winter Sale,190150,http://socialmedia.com/post/340506,126056,510490,FALSE,418668
9905,LinkedIn,This is a sample post content,Image,09-05-2023 22:52,Aanya,Mumbai, Maharashtra, India,Comment,#trending,@charlie,608,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/213069,Summer Collection,253136,http://socialmedia.com/post/403085,137400,371260,FALSE,491372
9906,Instagram,Check out our new product!,Image,17-11-2023 17:30,Harry,London, England, UK,Share,#sample,@bob,21172,Great post!,25-34,Female,http://socialmedia.com/post/185965,New Product Launch,429642,http://socialmedia.com/post/841416,469540,238244,FALSE,296335
9907,Instagram,Check out our new product!,Image,05-07-2023 06:06,Emma,Sydney, NSW, Australia,Like,#trending,@alice,42048,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/675108,New Product Launch,743057,http://socialmedia.com/post/43723,917145,797173,TRUE,338935
9908,LinkedIn,Loving the vibes here!,Video,04-10-2023 16:50,Aarav,Mumbai, Maharashtra, India,Comment,#trending,@charlie,28773,Great post!,18-24,Male,http://socialmedia.com/post/655604,New Product Launch,542254,http://socialmedia.com/post/895245,952205,952004,TRUE,433424
9909,Instagram,This is a sample post content,Video,29-07-2023 06:12,Harry,London, England, UK,Follow,#trending,@alice,2850,Great post!,18-24,Male,http://socialmedia.com/post/55914,Summer Collection,793685,http://socialmedia.com/post/76289,658424,768309,TRUE,407327
9910,Facebook,Loving the vibes here! Check out our New Product Launch!,Video,09-06-2023 06:39,Liam,Sydney, NSW, Australia,Like,#newproduct,@alice,2205,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/54373,New Product Launch,563077,http://socialmedia.com/post/813995,926137,509918,TRUE,292819
9911,Instagram,Check out our new product!,Image,29-04-2023 02:31,Liam,Sydney, NSW, Australia,Like,#trending,@alice,780,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/41966,New Product Launch,984203,http://socialmedia.com/post/567796,563293,845752,TRUE,149574
9912,Twitter,This is a sample post content Check out our New Product Launch!,Video,20-12-2023 04:44,John,New York, NY, USA,Share,#newproduct,@alice,472.5,Great post!,25-34,Male,http://socialmedia.com/post/823241,New Product Launch,902031,http://socialmedia.com/post/955060,545705,700932,TRUE,116652
9913,Instagram,Loving the vibes here!,Video,22-06-2023 12:54,Sophie,London, England, UK,Like,#sample,@bob,5658,Awesome product!,18-24,Male,http://socialmedia.com/post/836990,New Product Launch,950067,http://socialmedia.com/post/450454,555510,262291,TRUE,464897
9914,LinkedIn,Check out our new product! Check out our New Product Launch!,Text,09-12-2023 05:07,Vivaan,Mumbai, Maharashtra, India,Share,#newproduct,@alice,2562,Awesome product!,25-34,Female,http://socialmedia.com/post/919272,Winter Sale,552689,http://socialmedia.com/post/345145,544098,688074,TRUE,463584
9915,Facebook,This is a sample post content,Video,19-10-2023 03:42,Aarav,Mumbai, Maharashtra, India,Comment,#trending,@charlie,2195,Awesome product!,18-24,Male,http://socialmedia.com/post/83558,Summer Collection,267013,http://socialmedia.com/post/922400,284404,63843,FALSE,416530
9916,Snapchat,This is a sample post content Check out our New Product Launch!,Video,06-04-2023 06:53,Liam,Sydney, NSW, Australia,Like,#newproduct,@alice,7736,Great post!,25-34,Male,http://socialmedia.com/post/936500,Winter Sale,291143,http://socialmedia.com/post/450848,76457,984008,FALSE,338958
9917,YouTube,Loving the vibes here!,Video,26-04-2023 05:08,Vivaan,Mumbai, Maharashtra, India,Share,#trending,@alice,20709,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/895013,Summer Collection,164917,http://socialmedia.com/post/301290,162480,237185,FALSE,319343
9918,Instagram,Loving the vibes here! Check out our New Product Launch!,Video,11-08-2023 00:22,Oliver,London, England, UK,Like,#newproduct,@alice,18076,Awesome product!,25-34,Female,http://socialmedia.com/post/137327,Winter Sale,160083,http://socialmedia.com/post/72807,324043,49202,FALSE,191340
9919,Snapchat,This is a sample post content Check out our New Product Launch!,Image,23-06-2023 05:33,Emily,London, England, UK,Like,#newproduct,@charlie,626,Great post!,25-34,Female,http://socialmedia.com/post/444262,New Product Launch,187294,http://socialmedia.com/post/912805,155065,445194,FALSE,408887
9920,Facebook,Check out our new product!,Image,11-10-2023 21:07,Emma,Sydney, NSW, Australia,Like,#trending,@charlie,3255,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/278834,Winter Sale,920783,http://socialmedia.com/post/800798,589120,557760,TRUE,497552
9921,Twitter,Check out our new product!,Image,21-10-2023 17:22,Noah,Sydney, NSW, Australia,Like,#trending,@alice,3132,Great post!,18-24,Male,http://socialmedia.com/post/148587,New Product Launch,915448,http://socialmedia.com/post/632176,971857,946534,TRUE,299707
9922,LinkedIn,This is a sample post content,Link,29-03-2023 07:36,Diya,Mumbai, Maharashtra, India,Comment,#trending,@charlie,1662,Great post!,18-24,Male,http://socialmedia.com/post/979570,Summer Collection,28525,http://socialmedia.com/post/240202,292021,761939,FALSE,477592
9923,TikTok,This is a sample post content,Text,05-11-2023 02:37,John,New York, NY, USA,Share,#trending,@alice,1648,Great post!,25-34,Female,http://socialmedia.com/post/35692,Summer Collection,442259,http://socialmedia.com/post/545397,410526,369591,FALSE,231480
9924,TikTok,Check out our new product!,Video,15-06-2023 09:54,Emily,London, England, UK,Comment,#trending,@bob,1368,Awesome product!,25-34,Female,http://socialmedia.com/post/960015,New Product Launch,514537,http://socialmedia.com/post/607352,568209,849918,TRUE,283147
9925,Instagram,This is a sample post content,Text,13-06-2023 03:21,James,New York, NY, USA,Comment,#trending,@alice,1128,Awesome product!,25-34,Male,http://socialmedia.com/post/822961,Summer Collection,133568,http://socialmedia.com/post/646946,226012,917557,FALSE,426428
9926,Snapchat,Loving the vibes here! Check out our New Product Launch!,Video,15-07-2023 08:03,Olivia,Sydney, NSW, Australia,Like,#newproduct,@charlie,1000,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/894704,Summer Collection,434114,http://socialmedia.com/post/605544,186736,330456,FALSE,221791
9927,TikTok,Loving the vibes here!,Video,25-08-2023 22:06,Aarav,Mumbai, Maharashtra, India,Like,#sample,@alice,376,Awesome product!,25-34,Female,http://socialmedia.com/post/705330,New Product Launch,494443,http://socialmedia.com/post/83470,96246,204951,FALSE,277024
9928,Facebook,Check out our new product!,Link,03-02-2023 09:26,Olivia,Sydney, NSW, Australia,Comment,#sample,@bob,29340,Awesome product!,18-24,Female,http://socialmedia.com/post/378723,Summer Collection,823761,http://socialmedia.com/post/714313,842692,128979,TRUE,370526
9929,Facebook,Loving the vibes here!,Text,02-06-2023 22:28,Noah,Sydney, NSW, Australia,Comment,#sample,@alice,2530,Awesome product!,25-34,Female,http://socialmedia.com/post/65938,Summer Collection,81585,http://socialmedia.com/post/13905,219902,305680,FALSE,152889
9930,Facebook,This is a sample post content Check out our New Product Launch!,Link,19-07-2023 18:07,Aarav,Mumbai, Maharashtra, India,Comment,#newproduct,@charlie,3780,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/563784,Summer Collection,679971,http://socialmedia.com/post/766930,961820,333200,TRUE,156048
9931,Instagram,Check out our new product!,Image,12-01-2023 14:37,Aarav,Mumbai, Maharashtra, India,Comment,#sample,@charlie,28508,Great post!,18-24,Female,http://socialmedia.com/post/275346,New Product Launch,336436,http://socialmedia.com/post/615891,367832,469697,FALSE,481529
9932,Snapchat,Check out our new product! Check out our New Product Launch!,Image,11-06-2023 18:41,Aanya,Mumbai, Maharashtra, India,Like,#newproduct,@bob,17019,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/873015,Winter Sale,617462,http://socialmedia.com/post/167965,584185,67472,TRUE,128966
9933,Twitter,Check out our new product!,Text,23-04-2023 00:39,James,New York, NY, USA,Like,#sample,@charlie,2250,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/119225,New Product Launch,986495,http://socialmedia.com/post/852868,517474,282206,TRUE,445807
9934,Instagram,Loving the vibes here!,Text,17-03-2023 00:01,Sophie,London, England, UK,Share,#trending,@charlie,1362,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/35965,Winter Sale,991180,http://socialmedia.com/post/368072,534375,313470,TRUE,173168
9935,Facebook,Check out our new product! Check out our New Product Launch!,Video,15-07-2023 23:05,Vivaan,Mumbai, Maharashtra, India,Like,#newproduct,@charlie,3615,Great post!,18-24,Female,http://socialmedia.com/post/903293,Summer Collection,798457,http://socialmedia.com/post/725521,635992,41418,TRUE,485708
9936,LinkedIn,Loving the vibes here!,Text,24-03-2023 07:51,Emma,Sydney, NSW, Australia,Like,#trending,@alice,1188,Awesome product!,18-24,Male,http://socialmedia.com/post/768422,Summer Collection,590903,http://socialmedia.com/post/967940,568394,845309,TRUE,324645
9937,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,15-11-2023 01:29,Mary,New York, NY, USA,Like,#newproduct,@alice,690,Awesome product!,25-34,Female,http://socialmedia.com/post/688335,Summer Collection,101864,http://socialmedia.com/post/763019,316849,354411,FALSE,182425
9938,Facebook,Loving the vibes here!,Video,27-02-2023 17:10,Oliver,London, England, UK,Comment,#trending,@charlie,50512.5,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/923900,Summer Collection,718745,http://socialmedia.com/post/820354,877529,821180,TRUE,175521
9939,Twitter,Loving the vibes here! Check out our New Product Launch!,Video,14-06-2023 14:41,Harry,London, England, UK,Share,#newproduct,@charlie,877.5,Great post!,18-24,Female,http://socialmedia.com/post/274423,Winter Sale,861840,http://socialmedia.com/post/184242,887001,809532,TRUE,230397
9940,Facebook,This is a sample post content,Text,26-05-2023 10:42,Emily,London, England, UK,Comment,#trending,@alice,53250,Great post!,25-34,Female,http://socialmedia.com/post/144199,Winter Sale,744537,http://socialmedia.com/post/351285,656633,377911,TRUE,292588
9941,Instagram,Check out our new product!,Image,28-09-2023 16:44,Aanya,Mumbai, Maharashtra, India,Like,#sample,@alice,13800,Awesome product!,18-24,Female,http://socialmedia.com/post/710061,Winter Sale,937353,http://socialmedia.com/post/821285,934040,275714,TRUE,296757
9942,Facebook,Loving the vibes here!,Image,21-11-2023 02:54,Emma,Sydney, NSW, Australia,Like,#trending,@alice,5437.5,Awesome product!,25-34,Female,http://socialmedia.com/post/985222,New Product Launch,855870,http://socialmedia.com/post/258685,645971,468557,TRUE,414357
9943,Facebook,Loving the vibes here!,Video,05-09-2023 14:52,Olivia,Sydney, NSW, Australia,Comment,#sample,@charlie,38665,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/499559,Winter Sale,159971,http://socialmedia.com/post/409513,81327,985587,FALSE,227149
9944,Instagram,This is a sample post content,Link,12-11-2023 07:51,Mary,New York, NY, USA,Share,#sample,@bob,29844,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/356418,Summer Collection,336598,http://socialmedia.com/post/510351,79014,15616,FALSE,128096
9945,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,19-12-2023 07:54,Aarav,Mumbai, Maharashtra, India,Share,#newproduct,@alice,57045,Great post!,25-34,Female,http://socialmedia.com/post/990127,New Product Launch,663586,http://socialmedia.com/post/151038,546483,961605,TRUE,481781
9946,Facebook,Check out our new product! Check out our New Product Launch!,Text,21-10-2023 00:16,James,New York, NY, USA,Like,#newproduct,@alice,8385,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/920281,Summer Collection,482566,http://socialmedia.com/post/81147,454525,760043,FALSE,123271
9947,Instagram,Check out our new product!,Text,11-11-2023 20:43,Aanya,Mumbai, Maharashtra, India,Like,#trending,@bob,7230,Awesome product!,25-34,Female,http://socialmedia.com/post/443852,Winter Sale,774197,http://socialmedia.com/post/140400,967646,84243,TRUE,425226
9948,Instagram,Loving the vibes here! Check out our New Product Launch!,Image,21-09-2023 19:06,Sophie,London, England, UK,Comment,#newproduct,@charlie,43044,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/876963,Winter Sale,532851,http://socialmedia.com/post/967737,791974,728624,TRUE,484345
9949,Facebook,Check out our new product!,Image,29-12-2023 01:59,Aanya,Mumbai, Maharashtra, India,Like,#sample,@alice,2475,Awesome product!,18-24,Male,http://socialmedia.com/post/110690,Winter Sale,949878,http://socialmedia.com/post/886192,874139,189060,TRUE,233540
9950,Instagram,Check out our new product! Check out our New Product Launch!,Image,08-03-2023 12:14,Noah,Sydney, NSW, Australia,Like,#newproduct,@charlie,1400,Awesome product!,18-24,Male,http://socialmedia.com/post/685513,Winter Sale,315068,http://socialmedia.com/post/654481,32411,383282,FALSE,157751
9951,Instagram,This is a sample post content,Image,26-09-2023 22:19,Noah,Sydney, NSW, Australia,Like,#sample,@alice,1710,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/364470,Winter Sale,935796,http://socialmedia.com/post/291403,606972,698939,TRUE,453941
9952,Facebook,This is a sample post content Check out our New Product Launch!,Video,01-04-2023 02:10,Mary,New York, NY, USA,Like,#newproduct,@alice,41670,Great post!,25-34,Female,http://socialmedia.com/post/262020,Summer Collection,219018,http://socialmedia.com/post/873559,279125,775503,FALSE,267822
9953,Twitter,Check out our new product!,Image,10-01-2023 17:43,Olivia,Sydney, NSW, Australia,Comment,#sample,@alice,16461,Great post!,18-24,Female,http://socialmedia.com/post/803234,New Product Launch,50573,http://socialmedia.com/post/907359,48985,827953,FALSE,303697
9954,Facebook,This is a sample post content,Image,07-04-2023 21:07,Harry,London, England, UK,Follow,#trending,@bob,625,Awesome product!,25-34,Male,http://socialmedia.com/post/683021,Summer Collection,253275,http://socialmedia.com/post/189935,308553,543767,FALSE,211678
9955,LinkedIn,Check out our new product!,Image,17-04-2023 16:12,Mary,New York, NY, USA,Like,#trending,@bob,4242,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/755599,Winter Sale,793492,http://socialmedia.com/post/616030,874438,933744,TRUE,118120
9956,TikTok,Check out our new product!,Video,07-11-2023 13:58,James,New York, NY, USA,Like,#sample,@charlie,2088,Awesome product!,25-34,Female,http://socialmedia.com/post/238878,New Product Launch,651316,http://socialmedia.com/post/412926,677275,334971,TRUE,350361
9957,Pinterest,Check out our new product! Check out our New Product Launch!,Video,16-05-2023 15:35,John,New York, NY, USA,Comment,#newproduct,@bob,4537.5,Awesome product!,25-34,Female,http://socialmedia.com/post/424638,Summer Collection,871761,http://socialmedia.com/post/376262,928001,182957,TRUE,320992
9958,Pinterest,Check out our new product!,Image,24-07-2023 00:12,Oliver,London, England, UK,Share,#sample,@alice,10519.5,Great post!,18-24,Male,http://socialmedia.com/post/377987,Summer Collection,872655,http://socialmedia.com/post/825146,520467,393949,TRUE,457659
9959,Facebook,Check out our new product!,Image,12-07-2023 03:05,Mary,New York, NY, USA,Like,#sample,@charlie,1590,Awesome product!,18-24,Female,http://socialmedia.com/post/262440,Summer Collection,566909,http://socialmedia.com/post/307251,663352,867280,TRUE,277153
9960,Instagram,Loving the vibes here! Check out our New Product Launch!,Text,18-06-2023 04:09,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@bob,3440,Great post!,25-34,Female,http://socialmedia.com/post/298216,Winter Sale,277113,http://socialmedia.com/post/594932,462662,626428,FALSE,106135
9961,TikTok,Loving the vibes here!,Text,07-11-2023 22:03,Patricia,New York, NY, USA,Comment,#sample,@charlie,1888,Awesome product!,18-24,Male,http://socialmedia.com/post/186862,Winter Sale,15172,http://socialmedia.com/post/293345,436536,441874,FALSE,140125
